,text,n_tokens,embeddings
0,m.br .  Softcom Tecnologia           FALE CONOSCO 0800 003 3600ÁREA DO CONTADORÁREA DO CLIENTE      Solicitar proposta    SOFTCOM FRANQUIA SOLUÇÕES SEGMENTOS TRABALHE CONOSCO CONTATO SOLICITAR PROPOSTA ÁREA DO CONTADOR ÁREA DO CLIENTE      Solicitar proposta                 encontre aqui seu software encontre seu software  ENCONTRAR     SEGMENTOS Encontre aqui o seu segmento e descubra tudo o que a Softcom pode fazer por você e pelo seu negócio.  Moda Saber mais  Food Service Saber mais  Peças e Serviços Saber mais  Petshop Saber mais  Gás e Água Saber mais  Móveis Saber mais  Indústria Saber mais  Assistência e Serviços Saber mais  Material Médico Saber mais  Atacadistas Saber mais  Construção e Madereira Saber mais  Ótica Saber mais  Supermercados e Padarias Saber mais  Estética e Beleza Saber mais  Varejo Total Saber mais  Ver mais Ver menos   SEGMENTOS Encontre aqui o seu segmento e descubra tudo o que a Softcom pode fazer por você e pelo seu negócio. Moda Saber mais Petshop Saber mais Autopeças Saber mais Restaurantes Saber mais Mercadinhos Saber mais Ótica Saber mais Ver mais      ,327,"[-0.005912488326430321, 0.11396677792072296, -0.16736894845962524, 0.0037273645866662264, -0.0194400604814291, -0.0658893957734108, -0.02044016495347023, -0.02201712317764759, -0.05063582584261894, -0.009850844740867615, -0.020973647013306618, -0.023639801889657974, 0.03091234341263771, -0.0020934739150106907, 0.008077709935605526, 0.00604160176590085, 0.0013724592281505466, -0.03186609596014023, -0.0662321150302887, 0.07813595235347748, 0.05392700433731079, -0.036470841616392136, -0.04625852033495903, -0.04459656774997711, 0.06417079269886017, 0.02495994046330452, 0.004385285545140505, 0.05726252496242523, -0.006820322014391422, -0.02351866476237774, -0.012064251117408276, 0.0007772220997139812, -0.014863736927509308, 0.008645009249448776, 0.0014996923273429275, -0.04365181550383568, 0.04602785035967827, 0.014113940298557281, -0.02961810864508152, 0.04156256094574928, 0.00902641098946333, -0.03491809219121933, -0.01066240482032299, -0.03347187116742134, 0.07628234475851059, 0.023469414561986923, 0.04048236459493637, -0.002604698296636343, 0.03671078383922577, -0.10862116515636444, 0.02478019706904888, 0.01708819717168808, -0.01929408684372902, -0.031086552888154984, 0.08089310675859451, -0.010428672656416893, -0.018027188256382942, 0.03550153970718384, 0.023861195892095566, -0.023151537403464317, 0.06156362220644951, 0.05224188417196274, 0.021766645833849907, 0.08471377193927765, 0.03472691774368286, -0.008207612670958042, -0.03820139914751053, 0.015760906040668488, -0.03136827424168587, 0.009003685787320137, 0.012478967197239399, 0.01029510423541069, 0.040382370352745056, -0.018272114917635918, 0.018764248117804527, -0.04400094971060753, -0.033932384103536606, -0.021422017365694046, -0.00395543035119772, -0.01594342477619648, 0.043953295797109604, 0.013239228166639805, 0.0687933936715126, -0.03371139615774155, 0.04150226339697838, -0.0082643898203969, -0.000298808328807354, -0.01328984647989273, 0.019068975001573563, 0.09911838173866272, -0.0038628564216196537, -0.005656721070408821, 0.04564550146460533, 0.015276394784450531, -0.07149957120418549, 0.02407059818506241, -0.04571975767612457, 0.027010833844542503, -0.016092142090201378, -0.07591304183006287, -0.005767961498349905, -0.00615736935287714, 0.051032137125730515, 0.039213694632053375, 0.045428235083818436, 0.07520265132188797, 0.03275037929415703, -0.03856098651885986, 0.032436370849609375, 0.001257571973837912, 0.02738538756966591, 0.031215718016028404, -0.032224204391241074, -0.056257303804159164, 0.03999890014529228, -0.02789638191461563, 0.037558019161224365, 0.00556881632655859, 0.022798575460910797, 0.07347960770130157, 0.012228247709572315, -0.02358803153038025, 0.00612796563655138, -0.008617372252047062, 0.042367372661828995, -0.0041544875130057335, -0.021641792729496956, 0.004213311243802309, 0.01317573431879282, -0.04749591648578644, 0.023011066019535065, 0.03258133679628372, -0.037557266652584076, 0.007567309308797121, -0.04296676442027092, 0.010683215223252773, -0.031700268387794495, -0.03147319704294205, 0.05242088437080383, 0.02803175523877144, 0.03330787643790245, 0.008300797082483768, -0.003244313644245267, 0.00713055906817317, 0.01663849502801895, -0.07890085875988007, -0.010152220726013184, -0.04050785303115845, -0.01706041395664215, 0.00207358505576849, 0.01574624329805374, -0.008199607022106647, 0.01745830848813057, 0.053881000727415085, 0.056628379970788956, -0.06326602399349213, 0.001929755904711783, 0.009054847992956638, 0.029461106285452843, 0.042381007224321365, 0.05596533045172691, 0.028741594403982162, -0.022540906444191933, 0.03541077300906181, 0.015910016372799873, -0.06766954064369202, 0.009955935180187225, 0.05348848178982735, 0.010708489455282688, 0.03033849038183689, -0.04382256418466568, -0.0321248322725296, -0.012823975645005703, 0.019752822816371918, 0.06936759501695633, -0.003261927515268326, -0.012005883269011974, 0.005213890690356493, 0.05060053989291191, -0.023215843364596367, 0.010134708136320114, 0.013658245094120502, -0.001338265254162252, 0.07182767242193222, -0.034451451152563095, 0.019179729744791985, 0.02476024441421032, -0.00020184657478239387, -0.07412020117044449, -0.031936585903167725, -0.023815695196390152, 0.06392820179462433, -0.05547689273953438, 0.001144683687016368, -0.01024446077644825, 0.004562584683299065, 0.058053772896528244, -0.015114541165530682, 0.014149523340165615, -0.0675407350063324, 0.010416068136692047, 0.02692410536110401, -0.0507955402135849, 0.024944212287664413, -0.0556630901992321, 0.026311062276363373, -0.04258069023489952, 0.005955877248197794, -0.050800468772649765, -0.014852909371256828, 0.011917678639292717, -0.018898580223321915, -0.015023557469248772, -0.027518026530742645, -0.007033077068626881, -0.0036723429802805185, -0.003452522214502096, -0.04874299466609955, 0.027163567021489143, 0.03617967665195465, 0.025822479277849197, 0.0016229606699198484, 0.033092256635427475, -0.029619233682751656, 0.009725556708872318, 0.0165870264172554, -0.024055302143096924, 0.018134301528334618, 0.0003716755600180477, 0.01900436356663704, 0.024687346071004868, -0.03480587154626846, 0.026106275618076324, -0.005521818995475769, 0.013015741482377052, 0.007985229603946209, 0.02449176087975502, 0.03422359749674797, -0.05090691149234772, 0.0271102674305439, 0.05319676920771599, -0.029183950275182724, 0.01927703060209751, -0.03208678588271141, -0.04342145100235939, -0.019731981679797173, -0.026264997199177742, -0.04944659397006035, 0.011836935766041279, 0.06080605089664459, 0.061946820467710495, -0.002921048551797867, 0.04181508719921112, 0.008922240696847439, 0.022231707349419594, -0.006139298900961876, -0.01503682229667902, -0.0065011028200387955, 0.033349744975566864, -0.009980153292417526, -0.010229965671896935, -0.012983127497136593, 0.038913529366254807, -0.043994463980197906, -0.0050947461277246475, -0.01919684000313282, -0.01890147104859352, 0.02080916054546833, -0.025724662467837334, -0.03517969697713852, 0.039824776351451874, 0.029471460729837418, 0.0014237056020647287, 0.012922745198011398, -0.010699526406824589, -0.03452034294605255, 0.03722081333398819, -0.004534761421382427, -0.007952148094773293, -0.012546799145638943, 0.02205006405711174, -0.10001834481954575, 0.007403882686048746, -0.0359390489757061, 0.030075961723923683, 0.02261441759765148, 0.006258733104914427, 0.011874842457473278, 0.0031165312975645065, 0.032818231731653214, 0.03671802580356598, -0.038241907954216, 0.00816269963979721, 0.004027402028441429, -0.026124849915504456, 0.03421992436051369, 0.06144559383392334, -0.044218335300683975, -0.007178041618317366, -0.030902553349733353, 0.02210344560444355, -0.01609296165406704, 0.06376145780086517, 0.03893014416098595, -0.011306220665574074, -0.025968126952648163, 0.030587170273065567, 0.005562077276408672, 0.041139669716358185, 0.003599889110773802, -0.018988069146871567, 0.008651633746922016, -0.019337093457579613, -0.008582808077335358, -0.047505151480436325, 0.03507891669869423, 0.04225190356373787, 0.03587187081575394, -0.015606511384248734, -0.017729943618178368, 0.010698430240154266, -0.0026981886476278305, -0.00750241382047534, -0.07612846046686172, 0.04014311730861664, 0.0843571275472641, -0.003245325991883874, 0.061375588178634644, 0.046234991401433945, -0.025747088715434074, -0.026272499933838844, 0.012118877843022346, 0.005475963000208139, -0.03776194900274277, -0.014180741272866726, -0.024153469130396843, 0.010951310396194458, 0.02112097106873989, 0.005848988424986601, -0.001272568479180336, 0.09635568410158157, -0.03854941576719284, 0.022287044674158096, -0.014266612939536572, -0.0668460950255394, -0.02873179316520691, -0.004343113861978054, -0.02392583154141903, 0.031947556883096695, 0.04349931329488754, -0.00893407966941595, -0.020264338701963425, -0.021385803818702698, 0.03839721158146858, -0.001618655864149332, -0.031620513647794724, 0.005581165663897991, 0.030733276158571243, 0.0021067273337394, 0.009459969587624073, 0.07305096089839935, 0.00595649192109704, 0.07699722796678543, -0.04879089444875717, 0.017893796786665916, 0.04964904114603996, 0.05613722279667854, -0.03650319576263428, -0.02842259593307972, -0.01249823346734047, -0.03256021812558174, -0.02147633209824562, -0.03086462803184986, 0.05458066612482071, -0.01792665384709835, 0.009335679933428764, -0.09686511009931564, -0.03259161859750748, -0.002197761321440339, -0.026291431859135628, 0.05771879479289055, -0.025304900482296944, 0.03117247112095356, 0.00857898872345686, 0.06312719732522964, -0.02757856622338295, 0.053769756108522415, -0.046642083674669266, -0.011585773900151253, -0.020756825804710388, 0.017236806452274323, -0.09221255779266357, -0.04107503592967987, -0.00786097813397646, 0.07255858182907104, 0.014629057608544827, 0.02332623116672039, -0.02377435564994812, -0.009266604669392109, -0.02050532028079033, -0.037310175597667694, -0.08748947083950043, 0.028423000127077103, -0.016330217942595482, -0.044836509972810745, -0.005867146421223879, -0.04477827623486519, -0.01364101655781269, 0.03943520039319992, 0.01541934348642826, 0.01632419228553772, 0.021305939182639122, -0.01903965137898922, -0.04487171024084091, -0.022632518783211708, 0.008535202592611313, 0.047273699194192886, -0.029442215338349342, 0.02899942733347416, 0.022201010957360268, 0.017169615253806114, 0.031261593103408813, 0.02698991447687149, 0.008843865245580673, -0.007199355401098728, 0.01915763132274151, 0.008310098201036453, 0.041746750473976135, -0.0046314154751598835, -0.0377175435423851, -0.014309977181255817, 0.005572733469307423, 0.04503120854496956, -0.007651488296687603, -0.029317008331418037, 0.05981824919581413, 0.0040418412536382675, -0.016913024708628654, -0.01539919525384903, -0.0008029312593862414, 0.03884676843881607, -0.010583881288766861, -0.033131349831819534, -0.09047684818506241, 0.035056304186582565, 0.042137935757637024, 0.007287744432687759, -0.035202741622924805, -0.05392621085047722, 0.007907013408839703, 0.02733726240694523, 0.04939690977334976, -0.00127956282813102, -0.005800396669656038, 0.04057036340236664, -0.008423070423305035, 0.023058252409100533, -0.0342782624065876, -0.01337686087936163, 0.0271468386054039, 0.0217893123626709, 0.04579349607229233, -0.07840017229318619, 0.00583621533587575, -0.012585600838065147, -0.02279146946966648, -0.0017210463993251324, 0.03237108141183853, 0.01634262688457966, 0.047215402126312256, -0.0002921613631770015, 0.010286040604114532, 0.02736220322549343, 0.017931107431650162, -0.015169603750109673, -0.009038807824254036, -0.04740026220679283, -0.02133096754550934, 0.010280939750373363, 0.07582644373178482, 0.040287524461746216, -0.03415762633085251, -0.03531622514128685, -0.08664479106664658, -0.006476506590843201, 0.017646027728915215, 0.001273580128327012, 0.00408444507047534, 0.013918258249759674, -0.024799978360533714, 0.03229939192533493, 0.028809241950511932, 0.004898142535239458, -0.0077657089568674564, -0.006389465648680925, 0.01683342084288597, -0.08885589241981506, 0.02265121042728424, 0.0426764190196991, 0.004197333008050919, 0.028955304995179176, -0.0056412131525576115, -0.03253613039851189, 0.019317947328090668, 0.01965862512588501, -0.007912932895123959, 0.011513430625200272, -0.01804449036717415, -0.040272243320941925, 0.047361329197883606, 0.01573222689330578, -0.010133934207260609, -0.006038059014827013, 0.01267167553305626, 0.01760064624249935, -0.0771823450922966, 0.009130634367465973, -0.044702496379613876, -0.06830897182226181, -0.021545639261603355, 0.027918683364987373, -0.03127149119973183, 0.0005569677450694144, 0.00465131551027298, -0.09149513393640518, 0.022272007539868355, 0.04656590521335602, -0.058238107711076736, 0.050688471645116806, -0.021738504990935326, 0.011599820107221603, 0.06954959034919739, -0.017950892448425293, -0.026775408536195755, -0.038837164640426636, -0.04488318786025047, -0.03606344386935234, 0.0359732061624527, 0.07183361053466797, 0.03700966387987137, -0.0023477664217352867, -0.013680594973266125, 0.007413494400680065, 0.010258655063807964, 0.02162204124033451, -0.026684314012527466, -0.005895338952541351, 0.014591970480978489, -0.01650102064013481, -0.030170105397701263, 0.07702220976352692, -0.053848493844270706, 0.010378243401646614, -0.02518991194665432, 0.07553576678037643, 0.0037871687673032284, -0.04932065308094025, -0.016545182093977928, -0.05706387013196945, -0.047096941620111465, 0.001405547489412129, -0.006927072070538998, 0.014458231627941132, 0.018871048465371132, -0.005204073619097471, -0.03778279945254326, 0.014485657215118408, 0.018388716503977776, -0.007579443044960499, 0.06660784780979156, -0.020677143707871437, -0.020401524379849434, -0.009162640199065208, -0.008366590365767479, 0.006854936480522156, -0.01172186341136694, 0.035081975162029266, -0.03282942250370979, -0.0491640567779541, -0.014118724502623081, 0.01388032827526331, -0.08047693967819214, -0.04680672660470009, 0.04600418731570244, -0.020533626899123192, -0.0033910118509083986, -0.046765487641096115, -0.041080981492996216, 0.006555791944265366, -0.03362684324383736, -0.002431380096822977, 0.04160912707448006, 0.0026156746316701174, 0.020087113603949547, 0.007849620655179024, -0.010838624089956284, -0.05908741429448128, -0.02061505988240242, -0.026404686272144318, -0.03877241536974907, -0.023119060322642326, 0.027399012818932533, 0.08135165274143219, -0.02909521572291851, -0.0031014878768473864, 0.039195332676172256, -0.00258696754463017, 0.05598493665456772, -0.048582062125205994, -0.010803061537444592, 0.006521093193441629, 0.01828777603805065, -0.06537866592407227, -0.01989663764834404, 0.07358799874782562, 0.00040164170786738396, 0.04049067199230194, -0.05811361223459244, -0.01481704879552126, -0.037070583552122116, -0.026106737554073334, -0.023937324061989784, 0.03661870211362839, 8.788792183622718e-05, -0.03116992674767971, -8.521560812368989e-05, -0.05270001292228699, -0.030342014506459236, 0.018679097294807434, 0.0003214561438653618, -0.0019305100431665778, -0.012177357450127602, -0.0356515534222126, -0.056707125157117844, -0.09730146825313568, 0.023356059566140175, -0.031076673418283463, 0.042846452444791794, -0.006175271701067686, 0.027907123789191246, 0.04949246719479561, -0.06255313754081726, 0.007070587016642094, 0.02761177346110344, 0.0694398283958435, -0.03878999501466751, 0.061211105436086655, 0.023713000118732452, 0.04002419486641884, 0.024782566353678703, 0.033854421228170395, 0.05933942273259163, 0.07086165994405746, 0.044532932341098785, 0.03252119570970535, 0.0057065668515861034, -0.011627116240561008, -0.007306470535695553, -0.05667654797434807, -0.02971070446074009, 0.037067756056785583, -0.024931563064455986, -0.05362122878432274, 0.03437332436442375, 0.018760813400149345, 0.009252548217773438, -0.00817048642784357, -0.037402696907520294, -0.11510895937681198, -0.07441580295562744, -0.009945030324161053, 0.024909749627113342, -0.035438813269138336, -0.009600282646715641, 0.05496904253959656, 0.009996345266699791, 0.049067575484514236, 0.017815859988331795, -0.003201667917892337, 0.03932446613907814, 0.025081036612391472, 0.004870043136179447, -0.029348256066441536, 0.052369676530361176, -0.010980550199747086, -0.05048740282654762, 0.04119216278195381, -0.024563590064644814, -0.0008980481652542949, -0.03003992699086666, -0.024111773818731308, -0.04535030946135521, -0.0014774746960029006, -0.04059445858001709, -0.024114293977618217, -0.014055837877094746, -0.03452078253030777, 0.014651351608335972, -0.02876780927181244, 0.029160214588046074, 0.003211139002814889, 0.05294898524880409, -0.010315477848052979, 0.02301456406712532, 0.02378108724951744, -0.01901189610362053, -0.020871052518486977, 0.002675798023119569, 0.001892328029498458, -0.01955585367977619, -0.03946136683225632, 0.019868455827236176, 0.025804854929447174, 0.032235413789749146, -0.00798465870320797, 0.034602370113134384, -0.021908318623900414, -0.010798614472150803, 0.0019924012012779713, 0.015311909839510918, 0.010600138455629349, -0.036541230976581573, -0.05014246702194214, -0.02884034812450409, 0.0029542972333729267, 0.02163814753293991, 0.017132284119725227, -0.04220270738005638, 0.056165385991334915, 0.0018318525981158018, 0.028933672234416008, -0.03575897961854935, -0.039147499948740005, 0.08089090138673782, 0.030619658529758453, 0.015833083540201187, -0.024072201922535896, -0.0941976010799408, -0.017255567014217377, -0.02289724163711071, -0.04176272824406624, -0.0012585434596985579, -0.01043393649160862, 0.033590588718652725, 0.01522891502827406, 0.010228334926068783, -0.007230944931507111, -0.002279619686305523, -0.005740031134337187, 0.013259036466479301, 0.02365037053823471, -0.017486505210399628, -0.05789867788553238, 0.03962798789143562, -0.029320605099201202, 0.015997154638171196, 0.024193106219172478, 0.03461776673793793, 0.08039485663175583, 0.017578570172190666, 0.03926292806863785, -0.02368689700961113, 0.06315163522958755, -0.0207380224019289, -0.03797376900911331, -0.01868026703596115, -0.037301868200302124, -0.03414544835686684]"
